word,synonym,description
"트래픽 패딩, traffic padding",,트래픽 흐름의 해석을 방지하기 위하여 실제의 데이터가 아닌 임의의 데이터를 네트워크에 흘림으로써 트랙픽 분석을 통한 정보 유출을 방지하기 위한 방법.
"트래픽 행렬, -行列, traffic matrix",,"행 i와 열 j의 교점에서 소자가 i점에서 시작하여 j점으로 향하는 트래픽을 나타내는 행렬. i점 및 j점은 전형적인 통신망 내의 교환 센터일 수도 있고, 교환 센터의 발착식 회선군일 수도 있다. 시스템이 정상적으로 호를 설정할 때와 호의 설정을 통제할 때 발생하는 추가 트래픽은 이 행렬을 이용한 설계 과정에서 반드시 고려해야 한다."
"트래픽 흐름 기밀성, -機密性, Traffic Flow Confidentiality",,"네트워크상에서 자주 발생되는 스캐닝이나 스니퍼링(Sniffering) 따위에 정보가 유출되는 것을 방어하는 기술. 기밀성 유지는 주로 암호화(Encryption), 경로 제어(Routing Control), 트래픽 패딩(Traffic Padding) 같은 메커니즘을 이용하여 구현한다."
"트래핑, trapping",,"[컴] 기계의 상태(예를 들면, 비정상적 산술적 상태)에 따라 미리 정해진 장소로 예기치 않은 분기가 이루어지는 컴퓨터의 특성. 이런 특성은 보통 자동적인 검사를 하기 위한 모니터 루틴에 이용되거나 프로그램과 입출력 루틴의 통신에 이용된다.[파] 전파 덕트 내에 전파가 갇혀 그 내부에서만 전파하여 목적하는 방향으로의 전파가 감쇠되는 것."
"트래핑 방식, -方式, trapping mode",,어떤 컴퓨터에서 프로그램 진단 과정에 주로 쓰이는 방법. 만일 트래핑 방식 플립플롭이 세트되고 프로그램이 어떤 명령을 포함한다면 그 명령은 수행되지 않고 다음 명령은 0번지로부터 취한다. 진단 과정을 수행한 후 처음의 프로그램을 다시 수행하기 위해 프로그램 계수기의 내용은 보존된다.
"트랙, track",,"정보 저장 매체로 사용되는 디스크나 테이프의 표면에 정보가 기록되는 통로 또는 채널. 컴퓨터의 디스크 장치(disk drive)나 테이프 장치의 판독/기록 헤드는 회전하는 디스크나 테이프의 트랙에 접근하여 저장된 정보를 읽어 내거나 정보를 기록한다. 플로피 디스크나 하드 디스크의 표면은 많은 트랙으로 나뉜다. 이 트랙들은 레코드판의 홈(groove)과 비슷한 원으로 되어 있으나, 나선이 아니라 동심원으로 되어 있다. 트랙이 섬세할수록 디스크의 저장 용량이 커진다. 데이터 비트는 트랙 위에 미소한 점으로서 기록된다. 점이 작을수록 트랙 밀도가 높아지고 저장 용량이 커진다. 트랙은 동심원으로 되어 있기 때문에 바깥쪽의 트랙이 안쪽의 트랙보다 길이가 더 길지만 각 트랙이 저장하는 비트의 수는 대부분의 디스크에서 동일하다. 트랙은 다시 같은 간격의 섹터들로 나뉜다. 섹터는 한 번에 읽어 내거나 기록될 수 있는 최소량의 데이터를 저장하는 물리적 공간 단위이다. 섹터로 구성되는 트랙의 형식(format)은 디스크 초기화 작업 중에 운영 체계에 의해서 디스크에 기록된다. 한편, 자기 테이프의 트랙은 평행선으로 되어 있다. "
"트랙 간격, -間隔, track pitch",,자기 디스크나 자기 테이프에서 각 트랙 간의 물리적인 거리.
"트랙 나머지, track balance",,"직접 접근 기억 장치(DASD)의 트랙 용량에서, 트랙에 기록되어 있는 블록의 데이터 길이, 키 길이 및 계수부와 틈새, 기타 오버 헤드(overhead)를 빼고 얻어지는 트랙의 미사용 영역."
"트랙 단위 기록, -單位記錄, Track At Once, TAO",,"콤팩트디스크(CD)를 여러 개의 트랙으로 나누고 트랙 단위로 기록하는 방법. 각 트랙을 기록할 때마다 레이저를 끄고, 다시 켜는 과정을 반복해서 레코딩을 하며, 최종 마감(closing) 이전에는 언제든 트랙 단위로 추가 기록을 할 수 있다. 트랙 간 갭이 있어야 하고, 데이터를 쓰고 난 후에 CD의 목차 정보를 기록하기 때문에 인식 시간은 늦으나, 차후에 추가 저장이 가능한 장점이 있다. →CD 기록 방식."
"트랙 밀도, -密度, track density",,①각 트랙의 방향에 대해 수직인 방향으로 측정했을 때 단위 길이당 인접한 트랙의 수. 트랙 간격의 역수이다. ②테이프 진행 방향으로 단위 길이당 기록될 수 있는 비트의 수(패리티 비트 포함).
"트랙 바, track bar",,"그래픽 사용자 인터페이스(GUI) 화면 콘트롤의 하나로, 일정한 범위 내의 특정한 값을 선택하고자 할 때 사용하는 일종의 스크롤 바. 슬라이더 바(slider bar)라고도 한다. 윈도우즈의 볼륨 조절기에서 음의 크기나 밸런스를 선택하는 볼륨 컨트롤이 대표적인 예이다. "
"트랙백, Trackback, TB","동의어 : 먼댓글, 댓글자국","다른 사람의 글을 읽고 그 글에 직접 댓글을 올리는 대신에 내 블로그에 글을 올리고 내 글의 일정 부분이 다른 사람의 댓글로 보이도록 트랙백 핑(TrackBack Ping)을 보내는 것. 작성 방법은 우선 댓글을 달고 싶은 남의 글에서 트랙백 주소를 복사한 후 자신의 블로그의 제목 부분에 있는 트랙백(관련글) 버튼을 클릭하여 열린 팝업 창에 주소를 붙여 넣고 보내기(submit) 버튼을 클릭한다. 트랙백 글은 내 사이트에 있기 때문에 내용을 길게 하거나 동영상을 넣고, 표현을 고치는 등 마음대로 편집할 수 있고, 그 글과 관련되어 다른 여러 글들을 함께 소개할 수 있는 장점이 있다. 트랙백은 기본적으로 서로 다른 웹 사이트간의 알림(notification)을 가능하게 해주는 약속이므로 다양한 용도로 활용될 수 있다."
"트랙백 핑, trackback ping",,본글의 관련 트랙백이 다른 사이트에 작성되었음을 알려 주는 작은 신호. A 사이트의 글에 대해 트랙백 기능에 의한 새 문서가 B 사이트에 작성된 경우 B 사이트는 트랙백 핑이라는 작은 신호를 A 사이트에 보내 관련 트랙백이 작성되어 있음을 알려 준다.
"트랙 볼, track ball",,"[무] 레이더 표시기 조작부에 설치된 볼 모양의 기구. 이것을 전 방향으로 회전할 수 있도록 함으로써 방위 눈금, 거리 눈금, 추적 마크 등을 표시면상에서 이동시킬 수 있다.[컴] 노트북 컴퓨터 등에서 잘 볼 수 있는 위치 지정 도구(pointing device)의 하나. 마우스를 뒤집어엎어 놓은 듯한 구조로서 볼과 버튼이 부착되어 있는데, 볼을 회전시켜서 마우스 포인터를 이동시킨다. 마우스와 같이 케이블이나 이동 공간이 필요하지 않기 때문에 키보드 일체형 노트북에 사용된다."
"트랙 색인, -索引, track index",,①색인 순차 파일 구성에서 각 트랙에 수록되어 있는 데이터 레코드 중에서 최대 키값을 갖는 레코드의 키값과 주소값으로 구성된 색인. ②디스크에 저장된 데이터 레코드에 대해서 트랙 단위로 구성된 색인.
"트랙 색인 영역, -索引領域, track index area",,기본 데이터 영역의 각 트랙을 검색하기 위한 정보가 저장되는 영역. 기본 영역의 각 실린더 앞머리에 위치한다.
"트랙 오버플로, track overflow",,"하나의 트랙에 읽고 쓸 수 있는 비트 수의 최댓값은 정해져 있는데, 그 최댓값을 초과한 상태를 일컫는 용어."
"트랙 용량, -容量, track capacity",,직접 접근 기억 장치(DASD)에서 한 트랙에 실제로 기록할 수 있는 정보량.
"트랙패드, trackpad",,사용자의 손가락 동작을 감지해서 디지털 신호로 변환시키는 장치. 트랙패드 밑에 하나의 버튼이 있어 손가락으로 톡톡 치면 클릭과 같은 반응을 하기 때문에 마치 마우스를 사용하여 클릭하는 것과 같다.
"트랜던트, Trandent",,"움직이며 학습하는 학생을 말하며 이동을 뜻하는 영어 접두사 'tran-'과 학생(student)의 합성어이다. PMP, MP3, 스마트폰 같은 소형 디지털 기기에 필요한 학습 콘텐츠를 싣고, 출퇴근 시간이나 일상의 자투리 시간을 이용해 공부하는 사람들을 말한다. 특히, 스마트폰을 널리 쓰게 되면서 트랜던트가 선택할 수 있는 기기와 콘텐츠의 종류가 더 많아지고 있어, 트랜던트가 늘어나는 경향은&nbsp;계속될 것으로 보인다."
"트랜스미디어, transmedia",,"횡단, 초월을 뜻하는 트랜스(Trans)와 미디어(Media)의 합성어로 미디어를 초월한 미디어. 디지털 기술을 적극 활용하고 여기에 감성을 더한 플랫폼을 구축해서 발전된 미디어 기술을 흡수해 소비자가 원하는 다양한 체험으로 만족하게 하는 미디어를 뜻한다."
"트랜스버설 등화기, -等化器, transversal equalizer",,다중 경로(multipath)의 영향으로 생긴 비트 상호 간의 간섭을 억압하는 기기. 간섭 보상을 위한 전후의 신호 레벨 차이를 비교하여 인접 비트로부터 간섭 성분을 뽑아내어 그 역(逆) 성분의 신호를 인가함으로써 간섭을 자동적으로 억압하면 결국 신호 레벨은 같아지게 된다.
"트랜스 유라시아 네트워크, Trans Eurasia Information Network, TEIN",,"아시아와 유럽을 연결하는 초고속 정보 통신망. 아시아와 유럽의 주요 연구·교육망을 초고속 네트워크로 연결함으로써 전자 상거래를 포함한 정보 통신 기술, 생명 공학, 신소재 같은 첨단 분야를 공동 연구하고, 관련 기술을 상용망에 적용해 새로운 부가 가치를 창출하는 것과 같이 두 대륙의 국가들에게 경제 발전과 교류를 이루는 데 목적이 있다."
"트랜스포머 키보드, transformer keyboard",,"사용자 맞춤형 키보드. 사용자의 신체 상황에 맞춰 키보드 자판의 배열이나 키의 크기 등을 바꿀 수 있어 일반 키보드를 사용하기 어려운 장애인, 고령자도 손쉽게 사용할 수 있다."
"트랜스프로모, Transpromo",,"고객의 정보와 거래 내역을 뜻하는 트랜잭션(transaction)과 프로모션(promotion)의 합성어로, 한 단계 진보된 고객 맞춤형 마케팅 기법. 청구서에 고객별 맞춤형 정보 및 광고를 제공하는 새로운 형태의 다이렉트 메일(DM) 마케팅이다. 기업은 이를 통해 고객의 성별, 연령, 기호 등 고객의 특성에 맞는 맞춤화된 정보를 제공함으로써 소비자의 관심을 이끌어 내고 다양한 요구를 충족시켜 결국 매출로 연계시키는 마케팅 기법이다."
"트랜시버, transceiver",,"이더넷의 동축 케이블을 접속하는 기기. 트랜시버와 LAN 포트를 연결하려면 트랜시버 케이블이 필요하다. 일반적으로는 1개의 트랜시버로 1대의 컴퓨터를 이더넷에 접속할 수 있으나, 4/16대 정도의 컴퓨터를 묶어서 접속할 수 있는 멀티 포트 트랜시버란 기기도 있다. 트랜시버는 동축 케이블에 간단히 접속할 수 있어서 동축 케이블의 임의 위치에 컴퓨터를 접속하면 시설의 설치와 변경이 간단하다."
"트랜잭션, transaction",,"①상점에서의 고객의 주문이나 판매, 은행에서의 예금주의 입금이나 출금과 같은 하나의 외부 거래를 기록하기 위하여 컴퓨터 시스템 내부에서 완료되어야 하는 일련의 처리 동작. 트랜잭션에는 파일 내용의 갱신, 수신 응답(acknowledgement)의 통보 등이 포함된다. 트랜잭션 데이터가 단말기를 통해 입력되는 경우(teleprocessing), 하나의 트랜잭션은 단말기와 트랜잭션 응용 프로그램을 작동시키는 컴퓨터 시스템 간의 몇 번의 메시지 교환으로 이루어지기도 한다. ②외부 거래를 기록하기 위해 단말기 등에서 생성하여 컴퓨터 시스템으로 전송되는 데이터. 트랜잭션 데이터와 같은 의미로 사용된다. ③데이터베이스에 대한 조회나 갱신 조작의 열로 구성되는 처리의 기본 단위. 갱신에 의해 일시적으로 부정합되는 데이터베이스 내의 데이터가 이용자에게 사용되지 않도록 하기 위해 적절한 구분 기호로 일련의 조작을 한데 묶어서 처리한다. 트랜잭션은 원자성(atomicity), 정합성(consistency), 고립성(isolation), 내구성(durability) 등의 특성에 의해서 실행의 정당성이 보증된다."
"트랜잭션 데이터, transaction data",,"트랜잭션 처리에서, 상점에서의 고객의 주문이나 판매, 은행에서의 고객의 입금이나 출금 등과 같은 외부 거래(source transaction)를 기록하기 위해 단말기 등에서 생성하여 트랜잭션 응용 프로그램을 작동시키는 컴퓨터 시스템으로 전송하는 데이터. 발생 데이터, 변경 데이터라고도 한다. 실시간 처리 시스템에서 트랜잭션 데이터는 원시 거래 발생과 동시에 수시로 처리되고 그에 따라 트랜잭션 파일과 주 파일이 갱신된다."
"트랜잭션 로그, transaction log",,프로그램 가능 판매점 시스템(programmable store system)에서 판매 시점 정보 관리(POS) 단말 장치에서 수행되는 트랜잭션의 기록. 트랜잭션 로그는 자기 테이프 등 보조 기억 장치에 기록되어 보관된다.
"트랜잭션 복원 처리, -復元處理, transaction recovery",,"트랜잭션 처리 모니터가 수행하는 기능의 하나로, 온라인 트랜잭션 처리 시스템 등의 장애로 인하여 처리가 중단되어 있는 트랜잭션 도중의 태스크에 대하여 그 태스크가 갱신한 데이터베이스나 사용자 단말의 송출 메시지 등을 트랜잭션의 개시 상태로 복원하는 처리."
"트랜잭션 분할법, -分割法, Transaction Decomposition, TD",,"복합 설계에서 사용되는 모듈 분할법의 하나. 입력 모듈, 입력을 배당하는 모듈, 입력을 받아서 처리하는 모듈로 분할한다. 어떤 트랜잭션에 중요한 입력이 복수(複數)로 존재하는 경우와 STS (source transform sink) 분할법을 적용할 수 없을 때 사용된다."
"트랜잭션 스케줄링, transaction scheduling",,"트랜잭션 처리 모니터가 수행하는 기능의 하나로, 온라인 트랜잭션 처리 시스템 등에서 다수의 사용자 단말에서 요구하는 대량의 트랜잭션 처리를 효율적으로 수행하기 위한 처리 순서의 제어/감시 기능."
"트랜잭션 저널, transaction journal",,"①원격 정보 처리 시스템에서, 데이터 파일의 내용에 영향을 미친 모든 트랜잭션과 기타 사상(event)을 시간순으로 기록하기 위하여 생성되는 파일. 기계의 고장이나 소프트웨어의 장애가 발생하여 파일이 손상되는 사태가 발생하는 경우, 데이터 파일을 현행으로 복원하는 데 사용할 수 있다. ②프로그램 가능 판매점 시스템(PSS:programmable store system)에서의 트랜잭션 로그와 같은 의미."
"트랜잭션 중심 시스템, -中心-, transaction-driven system",,"일괄 처리 시스템에서 데이터가 고도로 구조화된 그룹이나 일괄 처리 형태로 체계적으로 처리 사이클에 들어가고 파일들은 항상 그 후에 변경되는 시스템. 대화식 트랜잭션 중심 시스템에서는 데이터가 불규칙적으로 들어가며, 파일들은 그 항목 처리의 결과로 트랜잭션이 발생하면 즉시 변경된다. 직접적인 실시간 데이터 입력의 결과로 사건이나 트랜잭션을 취급하는 레코드들은 시스템이나 망 내의 어디서 입력이 이루어지든 가장 최근의 트랜잭션과 같은 특성을 가진다. 가끔 시스템은 조작원에게 질문을 하고 단계적 입력 안내를 제공하고 조작원의 질문에 답함으로써 조작원과 간접적인 통신을 제공한다."
"트랜잭션 처리, -處理, Transaction Processing, TP",,"①실시간 데이터 처리 형태의 하나로, 데이터의 발생 지점에서 조작원이 입출력 조작을 하고 있는 동안 중앙의 컴퓨터로부터 유도를 받아서 틀린 입력이나 받아들일 수 없는 입력을 했을 경우에 오류 메시지의 응답을 받으면서 미리 정해진 트랜잭션을 처리하여 필요한 데이터베이스를 갱신하는 방식. 일반적으로 온라인으로 처리되기 때문에 온라인 트랜잭션 처리(OLTP)라고 부른다. 은행 온라인 시스템이나 항공 좌석 예약 시스템과 같이 일상적인 거래를 발생 시점에서 수시로 중앙의 컴퓨터에 요구하고 즉시 응답을 받아 처리하는 방식으로, 한데 모아서 추후에 처리하는 배치 처리 방식과 대조된다. ②OSI 기본 참조 모델의 응용 계층(제7계층)에서 제공되는 응용 서비스 요소(ASE)의 하나. OSI-TP라고도 한다."
"트랜잭션 처리 모니터, -處理-, Transaction Processing monitor, TP monitor",,"트랜잭션 처리를 감시하고 제어하는 미들 소프트웨어. 보통 TP 모니터라고 부른다. 온라인 트랜잭션 처리(OLTP) 시스템 구축에 중요한 역할을 한다. TP 모니터를 탑재한 컴퓨터를 호스트로 하고 거기에 통신 회선을 경유하여 복수의 단말이 접속된다. 단말로부터 입력된 메시지(트랜잭션 데이터)를 호스트가 받아서 메시지의 내용에 따라 일련의 처리를 하고 단말에 되돌려 준다. 호스트에서 실행하는 온라인 응용 프로그램은 TP 모니터가 제어한다. 주요한 기능은 ㉠원격지의 단말과 데이터를 주고받는 통신 기능, ㉡트랜잭션을 효과적으로 처리하기 위한 스케줄링 기능, ㉢장애가 발생해도 데이터와 트랜잭션의 소멸이나 부정합을 방지하는 로그인 회복(login recovery) 기능, ㉣기억 장치나 데이터베이스 등의 시스템 자원을 효율적으로 이용하기 위한 자원 관리 기능, ㉤부정한 시스템 조작을 방지하는 보안 기능 등이다. 원래 TP 모니터는 배치 처리용 메인 프레임에서 OLTP를 하기 위하여 개발되었다. IBM사의 고객 정보 관리 시스템(CICS)이 대표적인 것이었는데, 최근에는 유닉스용의 TP 모니터가 속속 제품화되고 있다. 기본 기능은 같지만 클라이언트/서버형 시스템에 대응한 분산 처리 기능이나 각종 표준을 채용한 공개성 등의 특징을 가지고 있다. 유닉스용의 대표적인 TP 모니터는 턱시도(TUXEDO)이다."
"트랜잭션 처리 성능 평의회, -處理性能評議會, Transaction Processing Performance Council, TPC",,"온라인 트랜잭션 처리(OLTP) 시스템의 처리 성능을 측정하는 성능 평가 기준의 표준 규격을 제정하는 비영리 단체. 1988년에 결성되었다. 사무국은 미국 캘리포니아 주의 샌프란시스코에 있다. 미국의 탄뎀(Tandem), DEC, IBM, 영국의 ICL, 일본의 NEC 등 OLTP 시스템 제조업체 34개 사와 반도체 제조업체, 사용자 단체 등이 참가하여 OLTP 시스템의 성능 평가 기준을 TPC 벤치마크(TPC Benchmark)라는 이름으로 발행하고 있다. 1989년에 발표한 TPC 벤치마크 A 모델을 시작으로 TPC-A, TPC-App, TPC-B, TPC-C, TPC-D, TPC-R, TPC-W 등 7 종류의 표준 규격을 결정하였으나, TPC-C를 제외한 TPC-A, TPC-App, TPC-B, TPC-D, TPC-R, TPC-W 등은 이미 구형이 되었고 TPC-H(ad-hoc decision support system), TPC-E(complex on-line transaction processing), TPC-DS(complex decisions support system), TPC-DI(Data Integration), TPCx-HS(Big Data(Hadoop) systems) 등이 새로이 규격화되었다. TPC 벤치마크를 공표하기 위해서는 TPC 위원회에 완전 공개 보고서(FDR: Full Disclosure Report)를 제출하여 승인을 받아야 한다. FDR에는 테스트 실시할 때 시스템 구성이나 가격을 명시해야 한다. TPC 벤치마크는 네트워크를 포함하는 하드웨어 성능과 운영 체계(OS)를 포함하는 소프트웨어 성능을 종합해서 평가할 수 있는 것이 특징이다. TPC 벤치마크의 결과는 성능치와 가격 대 성능비로 표시된다."
"트랜잭션 추적 시스템, -追跡-, Transaction Tracking System, TTS",,트랜잭션이 완료될 때까지 트랜잭션을 감시하는 소프트웨어. 하드웨어나 소프트웨어에 장애가 발생하면 데이터베이스가 갱신을 시도하기 전에 이전의 상태로 복귀시키는 역할을 한다.
"트랜잭션 파일, transaction file",,주 파일(master file)의 변경 사항을 일시적으로 저장하고 있는 파일. 일반 업무에서 전표와 같은 역할을 하는 것으로 갱신용 데이터나 조합용 데이터를 기록해 두는 파일이다. 실시간으로 처리되는 온라인 시스템에서는 단말기로부터 입력되는 트랜잭션 데이터를 일시적으로 포함하고 있다가 주 컴퓨터 시스템에서 처리함으로써 주 파일이 갱신된다.
"트랜잭션 표시 장치, -標示裝置, transaction display",,"판매 시점 정보 관리(POS) 단말 장치에 장착되어 있는 전자 표시 장치로, 판매원과 구매 고객이 볼 수 있도록 거래의 상세한 내역을 시각적으로 나타내는 장치."
"트랜지스터, transistor",,"반도체 물질(도선이 부착된 지점마다 그 성질이 다르도록 특별히 처리된 단결정)의 작은 웨이퍼에 세 개 또는 그 이상의 도선을 부착하여 만든 장치. 세 도선은 이미터, 베이스, 컬렉터라고 하는데, 이것들의 기능은 각각 진공관의 캐소드, 그리드, 플레이트의 기능과 거의 유사하다."
"트랜지스터 바이오센서, Transistor Biosensor",,"트랜지스터를 이용, 생체 분자 특성을 검출하는 바이오센서. 일반적인 트랜지스터 구조에 나노미터 크기의 나노갭(nanogap)을 형성한 후, 그 내부의 유전율 변화를 이용, 생체 분자를 검출하는 방식으로 민감도가 기존 바이오센서보다 월등하다. 민감도가 높은 전자를 이용, 생체 분자를 검출하므로 표식 공정이 필요 없고, 고가의 검출 장비 없이도 신속한 분석이 가능하다. 구조가 기본적으로 반도체 트랜지스터와 동일하기 때문에 시스템 온 칩/랩 온 어 칩 기술과 융합하여 휴대용 자가 진단 기기, 유비쿼터스 진단 장치에 사용할 수 있다."
"트랜지스터 변조기, -變調器, transistor modulator",,"트랜지스터를 사용한 변조기. 진폭 변조를 하게 될 경우, 변조 신호를 가하는 단자에 따라 컬렉터 변조, 베이스 변조, 이미터 변조라 한다."
"트랜지스터 잡음, -雜音, transistor noise",,"트랜지스터 내부의 잡음원에 의한 잡음. 이 잡음은 캐리어의 확산 변이가 불규칙하게 일어나는 산탄 잡음과 베이스와 컬렉터 간의 캐리어 불규칙 분할에 의한 격벽 잡음, 그리고 베이스와 이미터 저항에 의한 열잡음 등이다. 트랜지스터 잡음원을 산출하는 데는 등가 잡음 회로를 만들어 계산한다."
"트랜지스터-트랜지스터 논리 회로, -論理回路, Transistor-Transistor Logic Circuit, TTL",,"멀티이미터 트랜지스터 논리 게이트와 트랜지스터 출력 회로를 결합하여 구성한 포화형 논리 회로. 트랜지스터-트랜지스터 논리 회로(TTL)에 쇼트키 배리어 다이오드에 의한 클램프 회로를 부가하여 포화를 낮게 하고 고속화를 도모한 논리 회로를 STTL이라 한다. TTL을 저소비 전력화하고, 쇼트키 배리어 다이오드로 고속화를 동시에 실현하는 것을 LSTTL이라고 한다."
"트랩, trap",,"①하드웨어나 운영 체계 또는 둘의 조합에 의해 작동되는 특별한 형태의 조건 전달점. 트랩은 스위치로 제어되던 정지나 분기의 고전적 개념에서 발전된 것으로, 흔히 다수의 내부 트리거나 트랩 기능이 컴퓨터 내에 존재하며 기대 또는 예측할 수 없는 사건들에 의해 발생된다. 트랩과 끼어들기의 차이점은 트랩은 발생하는 시점이 프로그램의 일정한 지점이라는 점에서 동기적인 반면, 끼어들기는 주로 하드웨어적인 요소나 프로그램 외부 상황에 따라서 발생 시점이 일정하지 않다는 점에서 비동기적이다. ②하드웨어에 의해 자동적으로 미리 알려진 위치에 조건적으로 점프하는 것."
"트랩도어, trapdoor",동의어 : 비밀 통로,"시스템 보안이 제거된 비밀 통로로, 서비스 기술자나 유지 보수 프로그램 작성자(programmer)의 액세스 편의를 위해 시스템 설계자가 고의로 만들어 놓은 시스템의 보안 구멍. 백도어(backdoor)라고도 한다. 대규모의 응용 프로그램이나 운영 체계(OS) 개발에서는 코드 도중에 트랩도어라는 중단 부분을 설정하여 쉽게 보수할 수 있게 한다. 최종 단계에서 삭제되어야 하는 트랩도어가 남아 있으면 컴퓨터 범죄에 악용되기도 한다."
"트랩도어 일방향 함수, -一方向函數, trapdoor one-way function",,"특정한 비밀 정보를 알면 풀기 쉬운 일방향 함수. 일반적으로 함수값을 계산하기는 쉬우나, 트랩 도어라고 하는 비밀 정보를 모르면 계산적으로는 그것의 역을 알아내기 불가능한 함수를 의미한다."
"트랩 설정, -設定, trap setting",,끼어들기 신호를 제어하는 것. 이것으로 처리 중인 프로그램을 중단시킬 수 있다. 트랩이 가능한 상태라면 그와 관련된 끼어들기 조건이 발생했을 때 주 프로그램을 중지시킬 수 있다. 트랩이 가능한 상태가 아니면 끼어들기 신호가 발생되지 않도록 한다.
"트랩 제어 장치, -制御裝置, trap control setting",,끼어들기 신호가 진행 중인 프로그램을 중단할 수 있도록 하는 것. 트랩이 걸리면 그와 관련된 끼어들기 조건이 발생했을 때 주 프로그램을 중단하도록 허용된다. 그러나 트랩이 발생될 수 없는 상태거나 발생 가능 상태에서 해체되면 끼어들기 신호의 발생이 금지된다.
"트랩 처리, -處理, trap handling",,"일반적으로 프로그램 내의 잘못, 가령 주소 지정의 오류나 정의되지 않은 작업의 실행을 시도할 때와 같은 잘못에 의해 발생하는 트랩은 운영 체계의 주도에 따라 강제로 프로세스를 끝내고, 끝난 프로세스는 이미지(image) 파일로 만들어져 후에 오류 검출 프로그램에 주어져서 여러 원인 분석에 사용되는 것과 같은 일련의 처리."
"트랩 회로, -回路, trap circuit",,"고주파 회로에서 필요한 신호 주파수 이외의 성분(혼신 포함)이나 특히 방해를 일으키는 주파수를 흡수, 감쇠시키는 데 사용되는 회로. 그림 (a)는 TV 동조기 입력 회로의 중간 주파수와 FM 전파에 대한 트랩 회로를 표시한 것이다. 그림 (b)도 마찬가지로 TV 수상기의 영상 중간 주파수 증폭기에 사용되고 있는 음성 반송파와 인접 채널의 반송파에 대한 트랩 회로를 표시한 것으로서 L과 C로 구성되어 있으며, 공진 회로의 성질을 이용해서 불요파를 감쇠시킨다."
"트러스트존 기술, -技術, TrustZone technology",,"프로세서(processor) 안에 독립적인 보안 구역을 따로 두어 중요한 정보를 보호하는 하드웨어 기반의 보안 기술. 암(ARM: Advanced RISC Machine)사에서 개발하였다(ARM® TrustZone®). 트러스트존(TrustZone) 기술은 하드웨어에서 직접 실행되며 하나의 CPU를 2개의 가상 공간, 즉 일반 구역(normal world)과 보안 구역(secure world)으로 분할하여 관리한다. 보안이 필요하지 않은 작업은 일반 구역에서 실행되고, 보안이 필요한 작업은 보안 구역에서 실행된다. 모바일 프로세서(AP), 컴퓨터 중앙 처리 장치(CPU)에 트러스트존 기술을 적용하여 스마트폰이나 태블릿PC, 컴퓨터 등에 저장된 결제, 인증서, 회사 기밀정보 등 중요한 정보와 응용 프로그램을 외부 공격에 노출하지 않고 운영 체제(OS) 수준에서 안전하게 보호할 수 있다. 모바일 신뢰 보안 모듈(MTM: Mobile Trusted Module)은 별도의 보안 칩이 필요한 반면, 트러스트존 기술은 모바일 프로세서에 보안 기술을 적용한다. "
"트러스티, trustee",,통신망 운영 체제(NOS)의 보안 기능. 디렉터리나 파일 서버에 축적되어 있는 파일에 대한 접속을 규제하기 위해서 각각의 이용자에게 트러스티권을 준다. 트러스티권에는 ㉠파일 읽기 ㉡파일 기록 가능 ㉢파일 검색 ㉣새 파일 작성 등의 항목이 있기 때문에 권리를 부여받은 자만이 트러스티권을 행사할 수 있다.
"트렁크, trunk",,"스위치 프레임에 수용되는 입출 회선에 설치되어 있는 장치. 통화로의 일부를 구성하고 그 감시 제어를 하는 것으로, 통화에 필요한 전류 공급, 신호 송출, 요금 산출 기능 등을 갖는다. 트렁크의 종류는 ㉠입중계 트렁크(입중계 접속 또는 경유로 기능, 주 통화로 감시기능), ㉡출중계 트렁크(출중계 접속 또는 경유로 기능, 주 통화로 감시 기능), ㉢자국 내 트렁크(발호 및 피호 측의 통화 전류의 공급, 호출 신호의 송출 기능), ㉣양방향 트렁크(출중계 및 입중계 접속 기능을 함께 갖는 트렁크 기능), ㉤발신 레지스터 트렁크(가입자에게 발신음을 송출하는 기능), ㉥입중계 레지스터 트렁크(선택 신호 정보의 중앙 처리 장치 전송 기능), ㉦출중계 송출 트렁크(선택 신호를 출중계 트렁크를 경유하여 송출하는 기능), ㉧호출음 트렁크(호출음 송출 기능), ㉨호출 신호 트렁크(호출 신호 송출 기능), ㉩통화 중 음 트렁크(통화 중 신호음 송출 기능) 등이다."
"트렁크 게이트웨이, Trunking Gateway, TGW",,공중 교환 전화망(PSTN)과 VoIP 망 사이에 호 처리 기능을 수행하는 장비. 사용자가 PSTN을 통해 VoIP 사용자가에게 통화가 가능하도록 한다. 원격 접속 서버(RAS) 집선 장치에 내장되어 음성 서비스는 물론 데이터 접속 서비스를 제공한다. 제공되는 서비스에 따라 모든 서비스를 지원하는 범용 게이트웨이로 사용하거나 음성 서비스 전용으로 사용할 수 있다.&nbsp;
"트렁크 기기 번호, -機器番號, Trunk Equipment Number, TEN",,트렁크 링크망에서 트렁크 수용 단자의 위치에 대응하여 붙여진 논리 번호. 이 번호를 이용하여 트렁크와 가입자 단자 또는 트렁크와 트렁크의 접속 제어를 한다.
"트렁크 기억 장치, -記憶裝置, trunk memory",,"각 트렁크에 대응하여 설치된 기억 장치 블록. 경로 정보, 호출 접속 상태, 선택 숫자, 요금 부과 정보 등 트렁크의 상태를 파악하는 데 필요한 정보가 기억된다."
